 frequency  @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cdd] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgb] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgd] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgdo] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgg] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgs] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgso] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[css] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[gds] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[gm] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[gmbs] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[id] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[l] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[vds] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[vdsat] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[vgs] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[vth] frequency 
 1.000e+00  4.872e-17 -1.699e-14 -4.889e-17  1.594e-15  9.598e-14 -7.894e-14  1.602e-15  6.492e-14  1.436e-10  2.173e-07  5.949e-08  1.081e-08  1.000e-05  9.000e-01  4.974e-02  1.100e+00  1.199e+00  1.000e+00 
 1.000e+00  1.940e-16 -2.080e-14 -1.697e-16  1.587e-15  1.067e-13 -8.568e-14  1.602e-15  7.945e-14  1.473e-08  1.443e-05  5.981e-06  2.382e-06  1.000e-05  1.000e+00  2.609e-01  1.100e+00  7.981e-01  1.000e+00 
 1.000e+00  1.052e-16 -1.856e-14 -9.789e-17  1.587e-15  1.034e-13 -8.470e-14  1.602e-15  7.378e-14  4.312e-09  7.613e-06  2.642e-06  7.025e-07  1.000e-05  1.000e+00  1.568e-01  1.100e+00  9.555e-01  1.000e+00 
 1.000e+00  5.859e-17 -1.742e-14 -5.687e-17  1.587e-15  1.001e-13 -8.266e-14  1.602e-15  6.950e-14  9.061e-10  1.953e-06  5.938e-07  1.061e-07  1.000e-05  1.000e+00  7.873e-02  1.100e+00  1.086e+00  1.000e+00 
 1.000e+00  3.298e-17 -1.700e-14 -3.306e-17  1.587e-15  9.596e-14 -7.893e-14  1.602e-15  6.492e-14  1.354e-10  2.175e-07  5.956e-08  1.082e-08  1.000e-05  1.000e+00  4.974e-02  1.100e+00  1.199e+00  1.000e+00 
 1.000e+00  1.233e-16 -2.082e-14 -1.077e-16  1.574e-15  1.066e-13 -8.566e-14  1.602e-15  7.945e-14  1.211e-08  1.444e-05  5.985e-06  2.384e-06  1.000e-05  1.100e+00  2.609e-01  1.100e+00  7.981e-01  1.000e+00 
 1.000e+00  6.981e-17 -1.858e-14 -6.488e-17  1.574e-15  1.033e-13 -8.468e-14  1.602e-15  7.378e-14  3.799e-09  7.617e-06  2.643e-06  7.029e-07  1.000e-05  1.100e+00  1.568e-01  1.100e+00  9.555e-01  1.000e+00 
 1.000e+00  4.030e-17 -1.742e-14 -3.906e-17  1.574e-15  1.001e-13 -8.265e-14  1.602e-15  6.950e-14  8.458e-10  1.954e-06  5.942e-07  1.062e-07  1.000e-05  1.100e+00  7.873e-02  1.100e+00  1.086e+00  1.000e+00 
 1.000e+00  2.334e-17 -1.700e-14 -2.337e-17  1.574e-15  9.594e-14 -7.892e-14  1.602e-15  6.492e-14  1.296e-10  2.178e-07  5.963e-08  1.083e-08  1.000e-05  1.100e+00  4.974e-02  1.100e+00  1.199e+00  1.000e+00 
 1.000e+00  8.292e-17 -2.084e-14 -7.233e-17  1.554e-15  1.066e-13 -8.565e-14  1.602e-15  7.944e-14  1.034e-08  1.445e-05  5.988e-06  2.385e-06  1.000e-05  1.200e+00  2.609e-01  1.100e+00  7.981e-01  1.000e+00 
 1.000e+00  4.860e-17 -1.859e-14 -4.511e-17  1.554e-15  1.033e-13 -8.467e-14  1.602e-15  7.378e-14  3.434e-09  7.620e-06  2.645e-06  7.033e-07  1.000e-05  1.200e+00  1.568e-01  1.100e+00  9.555e-01  1.000e+00 
 1.000e+00  2.886e-17 -1.743e-14 -2.795e-17  1.554e-15  1.001e-13 -8.264e-14  1.602e-15  6.949e-14  8.016e-10  1.955e-06  5.946e-07  1.062e-07  1.000e-05  1.200e+00  7.873e-02  1.100e+00  1.086e+00  1.000e+00 
 1.000e+00  1.711e-17 -1.700e-14 -1.711e-17  1.554e-15  9.593e-14 -7.891e-14  1.602e-15  6.492e-14  1.253e-10  2.180e-07  5.969e-08  1.085e-08  1.000e-05  1.200e+00  4.974e-02  1.100e+00  1.199e+00  1.000e+00 
 1.000e+00  5.832e-17 -2.085e-14 -5.081e-17  1.534e-15  1.065e-13 -8.564e-14  1.602e-15  7.944e-14  9.080e-09  1.446e-05  5.990e-06  2.386e-06  1.000e-05  1.300e+00  2.609e-01  1.100e+00  7.981e-01  1.000e+00 
 1.000e+00  3.514e-17 -1.859e-14 -3.259e-17  1.534e-15  1.033e-13 -8.466e-14  1.602e-15  7.377e-14  3.166e-09  7.624e-06  2.646e-06  7.036e-07  1.000e-05  1.300e+00  1.568e-01  1.100e+00  9.555e-01  1.000e+00 
 1.000e+00  2.136e-17 -1.743e-14 -2.068e-17  1.534e-15  1.001e-13 -8.263e-14  1.602e-15  6.949e-14  7.680e-10  1.956e-06  5.949e-07  1.063e-07  1.000e-05  1.300e+00  7.873e-02  1.100e+00  1.086e+00  1.000e+00 
 1.000e+00  1.291e-17 -1.701e-14 -1.290e-17  1.534e-15  9.593e-14 -7.891e-14  1.602e-15  6.492e-14  1.220e-10  2.182e-07  5.975e-08  1.086e-08  1.000e-05  1.300e+00  4.974e-02  1.100e+00  1.199e+00  1.000e+00 
 1.000e+00  4.252e-17 -2.085e-14 -3.701e-17  1.517e-15  1.065e-13 -8.563e-14  1.602e-15  7.944e-14  8.151e-09  1.446e-05  5.992e-06  2.387e-06  1.000e-05  1.400e+00  2.609e-01  1.100e+00  7.981e-01  1.000e+00 
 1.000e+00  2.621e-17 -1.859e-14 -2.429e-17  1.517e-15  1.033e-13 -8.465e-14  1.602e-15  7.377e-14  2.961e-09  7.626e-06  2.646e-06  7.039e-07  1.000e-05  1.400e+00  1.568e-01  1.100e+00  9.555e-01  1.000e+00 
 1.000e+00  1.625e-17 -1.743e-14 -1.571e-17  1.517e-15  1.001e-13 -8.263e-14  1.602e-15  6.949e-14  7.418e-10  1.958e-06  5.952e-07  1.064e-07  1.000e-05  1.400e+00  7.873e-02  1.100e+00  1.086e+00  1.000e+00 
 1.000e+00  9.975e-18 -1.701e-14 -9.966e-18  1.517e-15  9.592e-14 -7.890e-14  1.602e-15  6.491e-14  1.193e-10  2.185e-07  5.981e-08  1.087e-08  1.000e-05  1.400e+00  4.974e-02  1.100e+00  1.199e+00  1.000e+00 
 1.000e+00  3.192e-17 -2.086e-14 -2.777e-17  1.503e-15  1.065e-13 -8.562e-14  1.602e-15  7.943e-14  7.444e-09  1.447e-05  5.994e-06  2.387e-06  1.000e-05  1.500e+00  2.609e-01  1.100e+00  7.981e-01  1.000e+00 
 1.000e+00  2.006e-17 -1.860e-14 -1.858e-17  1.503e-15  1.033e-13 -8.465e-14  1.602e-15  7.377e-14  2.801e-09  7.629e-06  2.647e-06  7.042e-07  1.000e-05  1.500e+00  1.568e-01  1.100e+00  9.555e-01  1.000e+00 
 1.000e+00  1.264e-17 -1.743e-14 -1.222e-17  1.503e-15  1.001e-13 -8.262e-14  1.602e-15  6.949e-14  7.208e-10  1.959e-06  5.955e-07  1.065e-07  1.000e-05  1.500e+00  7.873e-02  1.100e+00  1.086e+00  1.000e+00 
 1.000e+00  7.866e-18 -1.701e-14 -7.855e-18  1.503e-15  9.592e-14 -7.890e-14  1.602e-15  6.491e-14  1.172e-10  2.187e-07  5.986e-08  1.088e-08  1.000e-05  1.500e+00  4.974e-02  1.100e+00  1.199e+00  1.000e+00 
 1.000e+00  6.676e-14 -1.099e-14 -6.921e-14  1.602e-15  1.388e-13 -5.862e-14  1.602e-15  6.641e-14  2.232e-05  0.000e+00  0.000e+00  0.000e+00  1.000e-05  0.000e+00  3.348e-01  1.200e+00  7.981e-01  1.000e+00 
 1.000e+00  6.226e-14 -8.659e-15 -6.876e-14  1.602e-15  1.377e-13 -6.029e-14  1.602e-15  6.192e-14  1.318e-05  0.000e+00  0.000e+00  0.000e+00  1.000e-05  0.000e+00  2.326e-01  1.200e+00  9.555e-01  1.000e+00 
 1.000e+00  5.910e-14 -7.824e-15 -6.815e-14  1.602e-15  1.362e-13 -6.026e-14  1.602e-15  5.888e-14  6.062e-06  0.000e+00  0.000e+00  0.000e+00  1.000e-05  0.000e+00  1.402e-01  1.200e+00  1.086e+00  1.000e+00 
 1.000e+00  5.649e-14 -7.675e-15 -6.731e-14  1.602e-15  1.339e-13 -5.895e-14  1.602e-15  5.611e-14  1.623e-06  0.000e+00  0.000e+00  0.000e+00  1.000e-05  0.000e+00  7.438e-02  1.200e+00  1.199e+00  1.000e+00 
 1.000e+00  6.203e-14 -1.121e-14 -6.323e-14  1.602e-15  1.381e-13 -6.363e-14  1.602e-15  6.916e-14  1.536e-05  5.658e-06  2.461e-06  1.882e-06  1.000e-05  1.000e-01  3.348e-01  1.200e+00  7.981e-01  1.000e+00 
 1.000e+00  5.676e-14 -8.971e-15 -6.145e-14  1.602e-15  1.366e-13 -6.616e-14  1.602e-15  6.523e-14  7.299e-06  5.367e-06  1.880e-06  1.020e-06  1.000e-05  1.000e-01  2.326e-01  1.200e+00  9.555e-01  1.000e+00 
 1.000e+00  5.230e-14 -8.271e-15 -5.885e-14  1.602e-15  1.345e-13 -6.737e-14  1.602e-15  6.284e-14  1.939e-06  4.120e-06  1.237e-06  3.859e-07  1.000e-05  1.000e-01  1.402e-01  1.200e+00  1.086e+00  1.000e+00 
 1.000e+00  4.754e-14 -8.344e-15 -5.494e-14  1.602e-15  1.311e-13 -6.783e-14  1.602e-15  6.091e-14  1.777e-07  1.347e-06  3.617e-07  7.176e-08  1.000e-05  1.000e-01  7.438e-02  1.200e+00  1.199e+00  1.000e+00 
 1.000e+00  5.520e-14 -1.178e-14 -5.511e-14  1.602e-15  1.361e-13 -6.917e-14  1.602e-15  7.207e-14  8.832e-06  1.095e-05  4.630e-06  3.086e-06  1.000e-05  2.000e-01  3.348e-01  1.200e+00  7.981e-01  1.000e+00 
 1.000e+00  4.837e-14 -9.827e-15 -5.105e-14  1.602e-15  1.335e-13 -7.257e-14  1.602e-15  6.860e-14  2.666e-06  9.604e-06  3.309e-06  1.500e-06  1.000e-05  2.000e-01  2.326e-01  1.200e+00  9.555e-01  1.000e+00 
 1.000e+00  4.118e-14 -9.563e-15 -4.489e-14  1.602e-15  1.294e-13 -7.497e-14  1.602e-15  6.666e-14  3.288e-07  5.832e-06  1.741e-06  4.782e-07  1.000e-05  2.000e-01  1.402e-01  1.200e+00  1.086e+00  1.000e+00 
 1.000e+00  3.202e-14 -1.035e-14 -3.554e-14  1.602e-15  1.227e-13 -7.677e-14  1.602e-15  6.512e-14  2.305e-08  1.526e-06  4.092e-07  7.879e-08  1.000e-05  2.000e-01  7.438e-02  1.200e+00  1.199e+00  1.000e+00 
 1.000e+00  4.524e-14 -1.291e-14 -4.405e-14  1.602e-15  1.320e-13 -7.509e-14  1.602e-15  7.499e-14  3.715e-06  1.522e-05  6.291e-06  3.695e-06  1.000e-05  3.000e-01  3.348e-01  1.200e+00  7.981e-01  1.000e+00 
 1.000e+00  3.571e-14 -1.157e-14 -3.656e-14  1.602e-15  1.271e-13 -7.899e-14  1.602e-15  7.163e-14  6.698e-07  1.161e-05  3.971e-06  1.646e-06  1.000e-05  3.000e-01  2.326e-01  1.200e+00  9.555e-01  1.000e+00 
 1.000e+00  2.476e-14 -1.207e-14 -2.601e-14  1.602e-15  1.196e-13 -8.153e-14  1.602e-15  6.953e-14  7.473e-08  6.179e-06  1.843e-06  4.946e-07  1.000e-05  3.000e-01  1.402e-01  1.200e+00  1.086e+00  1.000e+00 
 1.000e+00  1.331e-14 -1.325e-14 -1.416e-14  1.602e-15  1.097e-13 -8.230e-14  1.602e-15  6.732e-14  6.692e-09  1.555e-06  4.172e-07  8.004e-08  1.000e-05  3.000e-01  7.438e-02  1.200e+00  1.199e+00  1.000e+00 
 1.000e+00  3.144e-14 -1.481e-14 -2.975e-14  1.601e-15  1.253e-13 -8.077e-14  1.602e-15  7.753e-14  1.192e-06  1.750e-05  7.153e-06  3.919e-06  1.000e-05  4.000e-01  3.348e-01  1.200e+00  7.981e-01  1.000e+00 
 1.000e+00  1.975e-14 -1.416e-14 -1.957e-14  1.601e-15  1.176e-13 -8.391e-14  1.602e-15  7.366e-14  1.963e-07  1.217e-05  4.157e-06  1.683e-06  1.000e-05  4.000e-01  2.326e-01  1.200e+00  9.555e-01  1.000e+00 
 1.000e+00  9.654e-15 -1.457e-14 -9.815e-15  1.601e-15  1.092e-13 -8.478e-14  1.602e-15  7.074e-14  2.732e-08  6.266e-06  1.869e-06  4.992e-07  1.000e-05  4.000e-01  1.402e-01  1.200e+00  1.086e+00  1.000e+00 
 1.000e+00  3.849e-15 -1.512e-14 -3.988e-15  1.601e-15  1.023e-13 -8.314e-14  1.602e-15  6.762e-14  3.095e-09  1.565e-06  4.198e-07  8.050e-08  1.000e-05  4.000e-01  7.438e-02  1.200e+00  1.199e+00  1.000e+00 
 1.000e+00  1.638e-14 -1.714e-14 -1.506e-14  1.601e-15  1.171e-13 -8.487e-14  1.602e-15  7.915e-14  4.089e-07  1.831e-05  7.456e-06  3.991e-06  1.000e-05  5.000e-01  3.348e-01  1.200e+00  7.981e-01  1.000e+00 
 1.000e+00  7.672e-15 -1.615e-14 -7.407e-15  1.601e-15  1.097e-13 -8.614e-14  1.602e-15  7.446e-14  7.917e-08  1.234e-05  4.214e-06  1.696e-06  1.000e-05  5.000e-01  2.326e-01  1.200e+00  9.555e-01  1.000e+00 
 1.000e+00  3.110e-15 -1.594e-14 -3.098e-15  1.601e-15  1.042e-13 -8.513e-14  1.602e-15  7.086e-14  1.371e-08  6.298e-06  1.878e-06  5.011e-07  1.000e-05  5.000e-01  1.402e-01  1.200e+00  1.086e+00  1.000e+00 
 1.000e+00  1.258e-15 -1.569e-14 -1.285e-15  1.601e-15  9.998e-14 -8.301e-14  1.602e-15  6.758e-14  1.884e-09  1.570e-06  4.211e-07  8.074e-08  1.000e-05  5.000e-01  7.438e-02  1.200e+00  1.199e+00  1.000e+00 
 1.000e+00  6.492e-15 -1.853e-14 -5.847e-15  1.601e-15  1.112e-13 -8.684e-14  1.602e-15  7.983e-14  1.761e-07  1.859e-05  7.561e-06  4.018e-06  1.000e-05  6.000e-01  3.348e-01  1.200e+00  7.981e-01  1.000e+00 
 1.000e+00  2.723e-15 -1.722e-14 -2.588e-15  1.601e-15  1.062e-13 -8.638e-14  1.602e-15  7.453e-14  4.090e-08  1.241e-05  4.236e-06  1.702e-06  1.000e-05  6.000e-01  2.326e-01  1.200e+00  9.555e-01  1.000e+00 
 1.000e+00  1.151e-15 -1.639e-14 -1.135e-15  1.601e-15  1.026e-13 -8.503e-14  1.602e-15  7.083e-14  8.456e-09  6.314e-06  1.883e-06  5.022e-07  1.000e-05  6.000e-01  1.402e-01  1.200e+00  1.086e+00  1.000e+00 
 1.000e+00  5.179e-16 -1.587e-14 -5.252e-16  1.601e-15  9.928e-14 -8.288e-14  1.602e-15  6.754e-14  1.358e-09  1.573e-06  4.219e-07  8.090e-08  1.000e-05  6.000e-01  7.438e-02  1.200e+00  1.199e+00  1.000e+00 
 1.000e+00  2.500e-15 -1.938e-14 -2.223e-15  1.600e-15  1.087e-13 -8.709e-14  1.602e-15  7.990e-14  9.288e-08  1.870e-05  7.605e-06  4.031e-06  1.000e-05  7.000e-01  3.348e-01  1.200e+00  7.981e-01  1.000e+00 
 1.000e+00  1.105e-15 -1.760e-14 -1.041e-15  1.600e-15  1.050e-13 -8.632e-14  1.602e-15  7.451e-14  2.511e-08  1.245e-05  4.248e-06  1.705e-06  1.000e-05  7.000e-01  2.326e-01  1.200e+00  9.555e-01  1.000e+00 
 1.000e+00  5.150e-16 -1.655e-14 -5.045e-16  1.600e-15  1.020e-13 -8.494e-14  1.602e-15  7.080e-14  5.983e-09  6.324e-06  1.886e-06  5.029e-07  1.000e-05  7.000e-01  1.402e-01  1.200e+00  1.086e+00  1.000e+00 
 1.000e+00  2.548e-16 -1.594e-14 -2.572e-16  1.600e-15  9.900e-14 -8.280e-14  1.602e-15  6.752e-14  1.089e-09  1.575e-06  4.224e-07  8.102e-08  1.000e-05  7.000e-01  7.438e-02  1.200e+00  1.199e+00  1.000e+00 
 1.000e+00  1.091e-15 -1.970e-14 -9.634e-16  1.600e-15  1.078e-13 -8.709e-14  1.602e-15  7.989e-14  5.699e-08  1.876e-05  7.628e-06  4.038e-06  1.000e-05  8.000e-01  3.348e-01  1.200e+00  7.981e-01  1.000e+00 
 1.000e+00  5.264e-16 -1.774e-14 -4.933e-16  1.600e-15  1.045e-13 -8.626e-14  1.602e-15  7.449e-14  1.740e-08  1.247e-05  4.254e-06  1.707e-06  1.000e-05  8.000e-01  2.326e-01  1.200e+00  9.555e-01  1.000e+00 
 1.000e+00  2.673e-16 -1.661e-14 -2.609e-16  1.600e-15  1.018e-13 -8.488e-14  1.602e-15  7.079e-14  4.649e-09  6.331e-06  1.888e-06  5.034e-07  1.000e-05  8.000e-01  1.402e-01  1.200e+00  1.086e+00  1.000e+00 
 1.000e+00  1.422e-16 -1.598e-14 -1.431e-16  1.600e-15  9.888e-14 -8.276e-14  1.602e-15  6.751e-14  9.342e-10  1.577e-06  4.229e-07  8.112e-08  1.000e-05  8.000e-01  7.438e-02  1.200e+00  1.199e+00  1.000e+00 
 1.000e+00  5.467e-16 -1.984e-14 -4.804e-16  1.598e-15  1.074e-13 -8.705e-14  1.602e-15  7.988e-14  3.903e-08  1.880e-05  7.641e-06  4.043e-06  1.000e-05  9.000e-01  3.348e-01  1.200e+00  7.981e-01  1.000e+00 
 1.000e+00  2.847e-16 -1.781e-14 -2.659e-16  1.598e-15  1.043e-13 -8.621e-14  1.602e-15  7.447e-14  1.314e-08  1.248e-05  4.259e-06  1.708e-06  1.000e-05  9.000e-01  2.326e-01  1.200e+00  9.555e-01  1.000e+00 
 1.000e+00  1.546e-16 -1.665e-14 -1.505e-16  1.598e-15  1.016e-13 -8.484e-14  1.602e-15  7.078e-14  3.855e-09  6.336e-06  1.889e-06  5.038e-07  1.000e-05  9.000e-01  1.402e-01  1.200e+00  1.086e+00  1.000e+00 
 1.000e+00  8.681e-17 -1.599e-14 -8.721e-17  1.598e-15  9.881e-14 -8.273e-14  1.602e-15  6.750e-14  8.373e-10  1.579e-06  4.233e-07  8.121e-08  1.000e-05  9.000e-01  7.438e-02  1.200e+00  1.199e+00  1.000e+00 
 1.000e+00  3.062e-16 -1.990e-14 -2.682e-16  1.594e-15  1.072e-13 -8.702e-14  1.602e-15  7.987e-14  2.896e-08  1.882e-05  7.650e-06  4.046e-06  1.000e-05  1.000e+00  3.348e-01  1.200e+00  7.981e-01  1.000e+00 
 1.000e+00  1.694e-16 -1.784e-14 -1.579e-16  1.594e-15  1.042e-13 -8.618e-14  1.602e-15  7.446e-14  1.056e-08  1.249e-05  4.262e-06  1.710e-06  1.000e-05  1.000e+00  2.326e-01  1.200e+00  9.555e-01  1.000e+00 
 1.000e+00  9.686e-17 -1.666e-14 -9.410e-17  1.594e-15  1.016e-13 -8.482e-14  1.602e-15  7.077e-14  3.345e-09  6.340e-06  1.891e-06  5.042e-07  1.000e-05  1.000e+00  1.402e-01  1.200e+00  1.086e+00  1.000e+00 
 1.000e+00  5.670e-17 -1.600e-14 -5.687e-17  1.594e-15  9.877e-14 -8.271e-14  1.602e-15  6.750e-14  7.724e-10  1.580e-06  4.236e-07  8.129e-08  1.000e-05  1.000e+00  7.438e-02  1.200e+00  1.199e+00  1.000e+00 
 1.000e+00  1.867e-16 -1.994e-14 -1.632e-16  1.587e-15  1.071e-13 -8.700e-14  1.602e-15  7.986e-14  2.282e-08  1.883e-05  7.656e-06  4.049e-06  1.000e-05  1.100e+00  3.348e-01  1.200e+00  7.981e-01  1.000e+00 
 1.000e+00  1.084e-16 -1.786e-14 -1.008e-16  1.587e-15  1.041e-13 -8.616e-14  1.602e-15  7.446e-14  8.893e-09  1.250e-05  4.264e-06  1.711e-06  1.000e-05  1.100e+00  2.326e-01  1.200e+00  9.555e-01  1.000e+00 
 1.000e+00  6.447e-17 -1.667e-14 -6.254e-17  1.587e-15  1.015e-13 -8.480e-14  1.602e-15  7.077e-14  2.998e-09  6.344e-06  1.892e-06  5.045e-07  1.000e-05  1.100e+00  1.402e-01  1.200e+00  1.086e+00  1.000e+00 
 1.000e+00  3.899e-17 -1.601e-14 -3.907e-17  1.587e-15  9.875e-14 -8.270e-14  1.602e-15  6.750e-14  7.267e-10  1.581e-06  4.239e-07  8.136e-08  1.000e-05  1.100e+00  7.438e-02  1.200e+00  1.199e+00  1.000e+00 
 1.000e+00  1.216e-16 -1.996e-14 -1.061e-16  1.574e-15  1.070e-13 -8.698e-14  1.602e-15  7.985e-14  1.880e-08  1.885e-05  7.660e-06  4.051e-06  1.000e-05  1.200e+00  3.348e-01  1.200e+00  7.981e-01  1.000e+00 
 1.000e+00  7.323e-17 -1.787e-14 -6.803e-17  1.574e-15  1.041e-13 -8.615e-14  1.602e-15  7.445e-14  7.746e-09  1.250e-05  4.266e-06  1.711e-06  1.000e-05  1.200e+00  2.326e-01  1.200e+00  9.555e-01  1.000e+00 
 1.000e+00  4.498e-17 -1.668e-14 -4.359e-17  1.574e-15  1.015e-13 -8.479e-14  1.602e-15  7.076e-14  2.750e-09  6.347e-06  1.893e-06  5.048e-07  1.000e-05  1.200e+00  1.402e-01  1.200e+00  1.086e+00  1.000e+00 
 1.000e+00  2.793e-17 -1.601e-14 -2.796e-17  1.574e-15  9.873e-14 -8.269e-14  1.602e-15  6.749e-14  6.930e-10  1.582e-06  4.242e-07  8.143e-08  1.000e-05  1.200e+00  7.438e-02  1.200e+00  1.199e+00  1.000e+00 
 1.000e+00  8.328e-17 -1.997e-14 -7.261e-17  1.554e-15  1.070e-13 -8.697e-14  1.602e-15  7.985e-14  1.604e-08  1.886e-05  7.664e-06  4.052e-06  1.000e-05  1.300e+00  3.348e-01  1.200e+00  7.981e-01  1.000e+00 
 1.000e+00  5.171e-17 -1.788e-14 -4.798e-17  1.554e-15  1.041e-13 -8.614e-14  1.602e-15  7.445e-14  6.923e-09  1.251e-05  4.268e-06  1.712e-06  1.000e-05  1.300e+00  2.326e-01  1.200e+00  9.555e-01  1.000e+00 
 1.000e+00  3.259e-17 -1.669e-14 -3.155e-17  1.554e-15  1.015e-13 -8.478e-14  1.602e-15  7.076e-14  2.565e-09  6.349e-06  1.893e-06  5.050e-07  1.000e-05  1.300e+00  1.402e-01  1.200e+00  1.086e+00  1.000e+00 
 1.000e+00  2.067e-17 -1.602e-14 -2.068e-17  1.554e-15  9.872e-14 -8.268e-14  1.602e-15  6.749e-14  6.675e-10  1.583e-06  4.245e-07  8.150e-08  1.000e-05  1.300e+00  7.438e-02  1.200e+00  1.199e+00  1.000e+00 
 1.000e+00  5.943e-17 -1.998e-14 -5.176e-17  1.534e-15  1.070e-13 -8.696e-14  1.602e-15  7.985e-14  1.405e-08  1.886e-05  7.667e-06  4.054e-06  1.000e-05  1.400e+00  3.348e-01  1.200e+00  7.981e-01  1.000e+00 
 1.000e+00  3.781e-17 -1.789e-14 -3.506e-17  1.534e-15  1.040e-13 -8.613e-14  1.602e-15  7.445e-14  6.310e-09  1.251e-05  4.270e-06  1.713e-06  1.000e-05  1.400e+00  2.326e-01  1.200e+00  9.555e-01  1.000e+00 
 1.000e+00  2.434e-17 -1.669e-14 -2.355e-17  1.534e-15  1.015e-13 -8.477e-14  1.602e-15  7.076e-14  2.424e-09  6.352e-06  1.894e-06  5.053e-07  1.000e-05  1.400e+00  1.402e-01  1.200e+00  1.086e+00  1.000e+00 
 1.000e+00  1.572e-17 -1.602e-14 -1.572e-17  1.534e-15  9.871e-14 -8.268e-14  1.602e-15  6.749e-14  6.474e-10  1.584e-06  4.247e-07  8.157e-08  1.000e-05  1.400e+00  7.438e-02  1.200e+00  1.199e+00  1.000e+00 
 1.000e+00  4.383e-17 -1.999e-14 -3.815e-17  1.517e-15  1.070e-13 -8.695e-14  1.602e-15  7.984e-14  1.256e-08  1.887e-05  7.669e-06  4.055e-06  1.000e-05  1.500e+00  3.348e-01  1.200e+00  7.981e-01  1.000e+00 
 1.000e+00  2.847e-17 -1.789e-14 -2.638e-17  1.517e-15  1.040e-13 -8.612e-14  1.602e-15  7.444e-14  5.840e-09  1.252e-05  4.271e-06  1.713e-06  1.000e-05  1.500e+00  2.326e-01  1.200e+00  9.555e-01  1.000e+00 
 1.000e+00  1.865e-17 -1.669e-14 -1.804e-17  1.517e-15  1.015e-13 -8.477e-14  1.602e-15  7.076e-14  2.314e-09  6.354e-06  1.895e-06  5.055e-07  1.000e-05  1.500e+00  1.402e-01  1.200e+00  1.086e+00  1.000e+00 
 1.000e+00  1.223e-17 -1.602e-14 -1.222e-17  1.517e-15  9.870e-14 -8.267e-14  1.602e-15  6.749e-14  6.314e-10  1.585e-06  4.250e-07  8.163e-08  1.000e-05  1.500e+00  7.438e-02  1.200e+00  1.199e+00  1.000e+00 
 1.000e+00  6.705e-14 -1.076e-14 -6.952e-14  1.602e-15  1.393e-13 -5.904e-14  1.602e-15  6.665e-14  2.807e-05  0.000e+00  0.000e+00  0.000e+00  1.000e-05  0.000e+00  4.091e-01  1.300e+00  7.981e-01  1.000e+00 
 1.000e+00  6.263e-14 -8.392e-15 -6.917e-14  1.602e-15  1.384e-13 -6.087e-14  1.602e-15  6.227e-14  1.888e-05  0.000e+00  0.000e+00  0.000e+00  1.000e-05  0.000e+00  3.106e-01  1.300e+00  9.555e-01  1.000e+00 
 1.000e+00  5.961e-14 -7.470e-15 -6.873e-14  1.602e-15  1.374e-13 -6.122e-14  1.602e-15  5.951e-14  1.141e-05  0.000e+00  0.000e+00  0.000e+00  1.000e-05  0.000e+00  2.177e-01  1.300e+00  1.086e+00  1.000e+00 
 1.000e+00  5.721e-14 -7.123e-15 -6.817e-14  1.602e-15  1.361e-13 -6.079e-14  1.602e-15  5.734e-14  5.373e-06  0.000e+00  0.000e+00  0.000e+00  1.000e-05  0.000e+00  1.344e-01  1.300e+00  1.199e+00  1.000e+00 
 1.000e+00  6.300e-14 -1.092e-14 -6.435e-14  1.602e-15  1.387e-13 -6.344e-14  1.602e-15  6.900e-14  2.093e-05  5.670e-06  2.483e-06  2.449e-06  1.000e-05  1.000e-01  4.091e-01  1.300e+00  7.981e-01  1.000e+00 
 1.000e+00  5.812e-14 -8.613e-15 -6.309e-14  1.602e-15  1.376e-13 -6.589e-14  1.602e-15  6.508e-14  1.254e-05  5.572e-06  1.959e-06  1.569e-06  1.000e-05  1.000e-01  3.106e-01  1.300e+00  9.555e-01  1.000e+00 
 1.000e+00  5.431e-14 -7.766e-15 -6.136e-14  1.602e-15  1.362e-13 -6.710e-14  1.602e-15  6.278e-14  5.989e-06  5.226e-06  1.565e-06  8.646e-07  1.000e-05  1.000e-01  2.177e-01  1.300e+00  1.086e+00  1.000e+00 
 1.000e+00  5.068e-14 -7.532e-15 -5.895e-14  1.602e-15  1.343e-13 -6.781e-14  1.602e-15  6.118e-14  1.616e-06  3.900e-06  1.034e-06  3.349e-07  1.000e-05  1.000e-01  1.344e-01  1.300e+00  1.199e+00  1.000e+00 
