 frequency  @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cdd] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgb] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgd] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgdo] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgg] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgs] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgso] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[css] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[gds] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[gm] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[gmbs] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[id] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[l] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[vds] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[vdsat] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[vgs] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[vth] frequency  vsb       
 1.000e+00 -6.845e-20 -1.995e-15  1.086e-19  1.052e-15  2.030e-15 -3.487e-17  1.078e-15  3.124e-17  4.077e-14  1.801e-12  7.720e-13  7.420e-14  5.000e-07  9.000e-01  4.249e-02  2.000e-01  9.480e-01  1.000e+00  0.000e+00 
 1.000e+00 -2.957e-20 -1.571e-15  5.656e-20  1.052e-15  1.585e-15 -1.476e-17  1.078e-15  1.112e-17  9.621e-16  4.354e-14  1.457e-14  1.674e-15  5.000e-07  9.000e-01  4.512e-02  2.000e-01  1.053e+00  1.000e+00  4.000e-01 
 1.000e+00 -1.457e-20 -1.337e-15  3.033e-20  1.052e-15  1.344e-15 -6.890e-18  1.078e-15  4.739e-18  3.862e-17  1.755e-15  4.931e-16  6.455e-17  5.000e-07  9.000e-01  4.730e-02  2.000e-01  1.143e+00  1.000e+00  8.000e-01 
 1.000e+00 -7.709e-21 -1.184e-15  1.672e-20  1.052e-15  1.188e-15 -3.430e-18  1.078e-15  2.224e-18  2.213e-18  9.997e-17  2.452e-17  3.563e-18  5.000e-07  9.000e-01  4.925e-02  2.000e-01  1.221e+00  1.000e+00  1.200e+00 
 1.000e+00 -2.484e-21 -9.897e-16  5.563e-21  1.052e-15  9.907e-16 -1.005e-18  1.078e-15  5.902e-19  1.507e-20  6.633e-19  1.323e-19  2.265e-20  5.000e-07  9.000e-01  5.283e-02  2.000e-01  1.358e+00  1.000e+00  2.000e+00 
 1.000e+00 -7.349e-22 -8.434e-16  1.657e-21  1.052e-15  8.437e-16 -2.946e-19  1.078e-15  1.439e-19  7.477e-23  3.151e-21  5.179e-22  1.039e-22  5.000e-07  9.000e-01  5.699e-02  2.000e-01  1.501e+00  1.000e+00  3.000e+00 
 1.000e+00 -6.924e-20 -1.995e-15  1.092e-19  1.052e-15  2.030e-15 -3.491e-17  1.078e-15  3.128e-17  4.106e-14  1.850e-12  7.930e-13  7.624e-14  5.000e-07  9.500e-01  4.249e-02  2.000e-01  9.478e-01  1.000e+00  0.000e+00 
 1.000e+00 -2.987e-20 -1.571e-15  5.685e-20  1.052e-15  1.585e-15 -1.478e-17  1.078e-15  1.114e-17  9.710e-16  4.480e-14  1.499e-14  1.722e-15  5.000e-07  9.500e-01  4.512e-02  2.000e-01  1.053e+00  1.000e+00  4.000e-01 
 1.000e+00 -1.471e-20 -1.337e-15  3.047e-20  1.052e-15  1.344e-15 -6.902e-18  1.078e-15  4.748e-18  3.905e-17  1.808e-15  5.077e-16  6.649e-17  5.000e-07  9.500e-01  4.730e-02  2.000e-01  1.142e+00  1.000e+00  8.000e-01 
 1.000e+00 -7.775e-21 -1.184e-15  1.680e-20  1.052e-15  1.188e-15 -3.437e-18  1.078e-15  2.229e-18  2.242e-18  1.031e-16  2.528e-17  3.675e-18  5.000e-07  9.500e-01  4.925e-02  2.000e-01  1.221e+00  1.000e+00  1.200e+00 
 1.000e+00 -2.504e-21 -9.897e-16  5.591e-21  1.052e-15  9.907e-16 -1.008e-18  1.078e-15  5.919e-19  1.531e-20  6.855e-19  1.367e-19  2.341e-20  5.000e-07  9.500e-01  5.283e-02  2.000e-01  1.357e+00  1.000e+00  2.000e+00 
 1.000e+00 -7.405e-22 -8.434e-16  1.666e-21  1.052e-15  8.437e-16 -2.954e-19  1.078e-15  1.444e-19  7.629e-23  3.265e-21  5.364e-22  1.077e-22  5.000e-07  9.500e-01  5.699e-02  2.000e-01  1.501e+00  1.000e+00  3.000e+00 
 1.000e+00 -6.991e-20 -1.995e-15  1.098e-19  1.051e-15  2.030e-15 -3.496e-17  1.078e-15  3.132e-17  4.137e-14  1.900e-12  8.142e-13  7.830e-14  5.000e-07  1.000e+00  4.249e-02  2.000e-01  9.475e-01  1.000e+00  0.000e+00 
 1.000e+00 -3.012e-20 -1.571e-15  5.711e-20  1.051e-15  1.585e-15 -1.480e-17  1.078e-15  1.116e-17  9.804e-16  4.607e-14  1.541e-14  1.771e-15  5.000e-07  1.000e+00  4.512e-02  2.000e-01  1.053e+00  1.000e+00  4.000e-01 
 1.000e+00 -1.482e-20 -1.337e-15  3.060e-20  1.051e-15  1.344e-15 -6.915e-18  1.078e-15  4.758e-18  3.950e-17  1.861e-15  5.225e-16  6.845e-17  5.000e-07  1.000e+00  4.730e-02  2.000e-01  1.142e+00  1.000e+00  8.000e-01 
 1.000e+00 -7.832e-21 -1.184e-15  1.687e-20  1.051e-15  1.188e-15 -3.444e-18  1.078e-15  2.234e-18  2.272e-18  1.063e-16  2.604e-17  3.788e-18  5.000e-07  1.000e+00  4.925e-02  2.000e-01  1.221e+00  1.000e+00  1.200e+00 
 1.000e+00 -2.521e-21 -9.897e-16  5.616e-21  1.051e-15  9.907e-16 -1.010e-18  1.078e-15  5.936e-19  1.557e-20  7.081e-19  1.411e-19  2.418e-20  5.000e-07  1.000e+00  5.283e-02  2.000e-01  1.357e+00  1.000e+00  2.000e+00 
 1.000e+00 -7.456e-22 -8.434e-16  1.674e-21  1.051e-15  8.437e-16 -2.961e-19  1.078e-15  1.449e-19  7.785e-23  3.382e-21  5.553e-22  1.116e-22  5.000e-07  1.000e+00  5.699e-02  2.000e-01  1.500e+00  1.000e+00  3.000e+00 
 1.000e+00 -7.048e-20 -1.995e-15  1.103e-19  1.051e-15  2.030e-15 -3.500e-17  1.078e-15  3.137e-17  4.170e-14  1.951e-12  8.355e-13  8.038e-14  5.000e-07  1.050e+00  4.249e-02  2.000e-01  9.472e-01  1.000e+00  0.000e+00 
 1.000e+00 -3.034e-20 -1.571e-15  5.734e-20  1.051e-15  1.585e-15 -1.483e-17  1.078e-15  1.118e-17  9.902e-16  4.735e-14  1.583e-14  1.820e-15  5.000e-07  1.050e+00  4.512e-02  2.000e-01  1.053e+00  1.000e+00  4.000e-01 
 1.000e+00 -1.492e-20 -1.337e-15  3.072e-20  1.051e-15  1.344e-15 -6.927e-18  1.078e-15  4.767e-18  3.997e-17  1.915e-15  5.375e-16  7.044e-17  5.000e-07  1.050e+00  4.730e-02  2.000e-01  1.142e+00  1.000e+00  8.000e-01 
 1.000e+00 -7.882e-21 -1.184e-15  1.694e-20  1.051e-15  1.188e-15 -3.451e-18  1.078e-15  2.239e-18  2.303e-18  1.095e-16  2.682e-17  3.902e-18  5.000e-07  1.050e+00  4.925e-02  2.000e-01  1.220e+00  1.000e+00  1.200e+00 
 1.000e+00 -2.537e-21 -9.897e-16  5.640e-21  1.051e-15  9.907e-16 -1.013e-18  1.078e-15  5.952e-19  1.583e-20  7.311e-19  1.456e-19  2.497e-20  5.000e-07  1.050e+00  5.283e-02  2.000e-01  1.356e+00  1.000e+00  2.000e+00 
 1.000e+00 -7.503e-22 -8.434e-16  1.682e-21  1.051e-15  8.437e-16 -2.968e-19  1.078e-15  1.454e-19  7.947e-23  3.501e-21  5.746e-22  1.155e-22  5.000e-07  1.050e+00  5.699e-02  2.000e-01  1.500e+00  1.000e+00  3.000e+00 
 1.000e+00 -7.097e-20 -1.995e-15  1.108e-19  1.050e-15  2.030e-15 -3.504e-17  1.078e-15  3.141e-17  4.205e-14  2.002e-12  8.570e-13  8.247e-14  5.000e-07  1.100e+00  4.249e-02  2.000e-01  9.470e-01  1.000e+00  0.000e+00 
 1.000e+00 -3.053e-20 -1.571e-15  5.754e-20  1.050e-15  1.585e-15 -1.485e-17  1.078e-15  1.119e-17  1.001e-15  4.864e-14  1.626e-14  1.870e-15  5.000e-07  1.100e+00  4.512e-02  2.000e-01  1.052e+00  1.000e+00  4.000e-01 
 1.000e+00 -1.501e-20 -1.337e-15  3.083e-20  1.050e-15  1.344e-15 -6.939e-18  1.078e-15  4.777e-18  4.046e-17  1.970e-15  5.526e-16  7.245e-17  5.000e-07  1.100e+00  4.730e-02  2.000e-01  1.141e+00  1.000e+00  8.000e-01 
 1.000e+00 -7.928e-21 -1.184e-15  1.700e-20  1.050e-15  1.188e-15 -3.458e-18  1.078e-15  2.245e-18  2.335e-18  1.127e-16  2.761e-17  4.018e-18  5.000e-07  1.100e+00  4.925e-02  2.000e-01  1.220e+00  1.000e+00  1.200e+00 
 1.000e+00 -2.551e-21 -9.897e-16  5.663e-21  1.050e-15  9.907e-16 -1.015e-18  1.078e-15  5.969e-19  1.610e-20  7.545e-19  1.502e-19  2.576e-20  5.000e-07  1.100e+00  5.283e-02  2.000e-01  1.356e+00  1.000e+00  2.000e+00 
 1.000e+00 -7.546e-22 -8.434e-16  1.690e-21  1.050e-15  8.437e-16 -2.976e-19  1.078e-15  1.459e-19  8.113e-23  3.623e-21  5.942e-22  1.195e-22  5.000e-07  1.100e+00  5.699e-02  2.000e-01  1.500e+00  1.000e+00  3.000e+00 
 1.000e+00 -7.140e-20 -1.995e-15  1.112e-19  1.050e-15  2.030e-15 -3.509e-17  1.078e-15  3.146e-17  4.241e-14  2.053e-12  8.786e-13  8.459e-14  5.000e-07  1.150e+00  4.249e-02  2.000e-01  9.467e-01  1.000e+00  0.000e+00 
 1.000e+00 -3.070e-20 -1.571e-15  5.773e-20  1.050e-15  1.586e-15 -1.487e-17  1.078e-15  1.121e-17  1.011e-15  4.995e-14  1.669e-14  1.920e-15  5.000e-07  1.150e+00  4.512e-02  2.000e-01  1.052e+00  1.000e+00  4.000e-01 
 1.000e+00 -1.509e-20 -1.337e-15  3.093e-20  1.050e-15  1.344e-15 -6.952e-18  1.078e-15  4.786e-18  4.097e-17  2.025e-15  5.679e-16  7.449e-17  5.000e-07  1.150e+00  4.730e-02  2.000e-01  1.141e+00  1.000e+00  8.000e-01 
 1.000e+00 -7.969e-21 -1.184e-15  1.706e-20  1.050e-15  1.188e-15 -3.465e-18  1.078e-15  2.250e-18  2.368e-18  1.160e-16  2.840e-17  4.135e-18  5.000e-07  1.150e+00  4.925e-02  2.000e-01  1.220e+00  1.000e+00  1.200e+00 
 1.000e+00 -2.564e-21 -9.897e-16  5.685e-21  1.050e-15  9.907e-16 -1.018e-18  1.078e-15  5.986e-19  1.638e-20  7.782e-19  1.549e-19  2.658e-20  5.000e-07  1.150e+00  5.283e-02  2.000e-01  1.356e+00  1.000e+00  2.000e+00 
 1.000e+00 -7.587e-22 -8.434e-16  1.697e-21  1.050e-15  8.437e-16 -2.983e-19  1.078e-15  1.464e-19  8.285e-23  3.747e-21  6.143e-22  1.236e-22  5.000e-07  1.150e+00  5.699e-02  2.000e-01  1.499e+00  1.000e+00  3.000e+00 
 1.000e+00 -7.178e-20 -1.995e-15  1.115e-19  1.049e-15  2.030e-15 -3.513e-17  1.078e-15  3.150e-17  4.279e-14  2.105e-12  9.005e-13  8.672e-14  5.000e-07  1.200e+00  4.249e-02  2.000e-01  9.465e-01  1.000e+00  0.000e+00 
 1.000e+00 -3.085e-20 -1.571e-15  5.791e-20  1.049e-15  1.586e-15 -1.489e-17  1.078e-15  1.123e-17  1.022e-15  5.127e-14  1.713e-14  1.971e-15  5.000e-07  1.200e+00  4.512e-02  2.000e-01  1.052e+00  1.000e+00  4.000e-01 
 1.000e+00 -1.516e-20 -1.337e-15  3.103e-20  1.049e-15  1.344e-15 -6.964e-18  1.078e-15  4.795e-18  4.149e-17  2.081e-15  5.834e-16  7.655e-17  5.000e-07  1.200e+00  4.730e-02  2.000e-01  1.141e+00  1.000e+00  8.000e-01 
 1.000e+00 -8.006e-21 -1.184e-15  1.711e-20  1.049e-15  1.188e-15 -3.472e-18  1.078e-15  2.255e-18  2.402e-18  1.194e-16  2.921e-17  4.255e-18  5.000e-07  1.200e+00  4.925e-02  2.000e-01  1.219e+00  1.000e+00  1.200e+00 
 1.000e+00 -2.577e-21 -9.897e-16  5.706e-21  1.049e-15  9.907e-16 -1.020e-18  1.078e-15  6.003e-19  1.667e-20  8.024e-19  1.596e-19  2.740e-20  5.000e-07  1.200e+00  5.283e-02  2.000e-01  1.355e+00  1.000e+00  2.000e+00 
 1.000e+00 -7.625e-22 -8.434e-16  1.704e-21  1.049e-15  8.437e-16 -2.991e-19  1.078e-15  1.470e-19  8.461e-23  3.874e-21  6.347e-22  1.278e-22  5.000e-07  1.200e+00  5.699e-02  2.000e-01  1.499e+00  1.000e+00  3.000e+00 
 1.000e+00 -7.212e-20 -1.995e-15  1.119e-19  1.049e-15  2.030e-15 -3.518e-17  1.078e-15  3.155e-17  4.318e-14  2.157e-12  9.225e-13  8.886e-14  5.000e-07  1.250e+00  4.249e-02  2.000e-01  9.462e-01  1.000e+00  0.000e+00 
 1.000e+00 -3.099e-20 -1.571e-15  5.807e-20  1.049e-15  1.586e-15 -1.492e-17  1.078e-15  1.125e-17  1.034e-15  5.261e-14  1.757e-14  2.022e-15  5.000e-07  1.250e+00  4.512e-02  2.000e-01  1.051e+00  1.000e+00  4.000e-01 
 1.000e+00 -1.523e-20 -1.337e-15  3.112e-20  1.049e-15  1.344e-15 -6.977e-18  1.078e-15  4.805e-18  4.203e-17  2.138e-15  5.991e-16  7.863e-17  5.000e-07  1.250e+00  4.730e-02  2.000e-01  1.140e+00  1.000e+00  8.000e-01 
 1.000e+00 -8.041e-21 -1.184e-15  1.717e-20  1.049e-15  1.188e-15 -3.480e-18  1.078e-15  2.260e-18  2.437e-18  1.228e-16  3.003e-17  4.376e-18  5.000e-07  1.250e+00  4.925e-02  2.000e-01  1.219e+00  1.000e+00  1.200e+00 
 1.000e+00 -2.588e-21 -9.897e-16  5.726e-21  1.049e-15  9.907e-16 -1.022e-18  1.078e-15  6.020e-19  1.696e-20  8.271e-19  1.644e-19  2.824e-20  5.000e-07  1.250e+00  5.283e-02  2.000e-01  1.355e+00  1.000e+00  2.000e+00 
 1.000e+00 -7.663e-22 -8.434e-16  1.711e-21  1.049e-15  8.437e-16 -2.998e-19  1.078e-15  1.475e-19  8.641e-23  4.004e-21  6.556e-22  1.321e-22  5.000e-07  1.250e+00  5.699e-02  2.000e-01  1.498e+00  1.000e+00  3.000e+00 
 1.000e+00 -7.243e-20 -1.995e-15  1.122e-19  1.048e-15  2.030e-15 -3.522e-17  1.078e-15  3.159e-17  4.359e-14  2.209e-12  9.447e-13  9.103e-14  5.000e-07  1.300e+00  4.249e-02  2.000e-01  9.459e-01  1.000e+00  0.000e+00 
 1.000e+00 -3.112e-20 -1.571e-15  5.823e-20  1.048e-15  1.586e-15 -1.494e-17  1.078e-15  1.127e-17  1.045e-15  5.396e-14  1.801e-14  2.074e-15  5.000e-07  1.300e+00  4.512e-02  2.000e-01  1.051e+00  1.000e+00  4.000e-01 
 1.000e+00 -1.529e-20 -1.337e-15  3.121e-20  1.048e-15  1.344e-15 -6.989e-18  1.078e-15  4.814e-18  4.258e-17  2.195e-15  6.150e-16  8.075e-17  5.000e-07  1.300e+00  4.730e-02  2.000e-01  1.140e+00  1.000e+00  8.000e-01 
 1.000e+00 -8.074e-21 -1.184e-15  1.722e-20  1.048e-15  1.188e-15 -3.487e-18  1.078e-15  2.265e-18  2.473e-18  1.262e-16  3.086e-17  4.498e-18  5.000e-07  1.300e+00  4.925e-02  2.000e-01  1.219e+00  1.000e+00  1.200e+00 
 1.000e+00 -2.599e-21 -9.897e-16  5.746e-21  1.048e-15  9.907e-16 -1.025e-18  1.078e-15  6.037e-19  1.727e-20  8.521e-19  1.693e-19  2.910e-20  5.000e-07  1.300e+00  5.283e-02  2.000e-01  1.354e+00  1.000e+00  2.000e+00 
 1.000e+00 -7.698e-22 -8.434e-16  1.718e-21  1.048e-15  8.437e-16 -3.006e-19  1.078e-15  1.480e-19  8.826e-23  4.136e-21  6.769e-22  1.364e-22  5.000e-07  1.300e+00  5.699e-02  2.000e-01  1.498e+00  1.000e+00  3.000e+00 
 1.000e+00 -7.271e-20 -1.995e-15  1.125e-19  1.048e-15  2.030e-15 -3.527e-17  1.078e-15  3.164e-17  4.401e-14  2.263e-12  9.671e-13  9.322e-14  5.000e-07  1.350e+00  4.249e-02  2.000e-01  9.457e-01  1.000e+00  0.000e+00 
 1.000e+00 -3.123e-20 -1.571e-15  5.838e-20  1.048e-15  1.586e-15 -1.496e-17  1.078e-15  1.129e-17  1.057e-15  5.533e-14  1.846e-14  2.127e-15  5.000e-07  1.350e+00  4.512e-02  2.000e-01  1.051e+00  1.000e+00  4.000e-01 
 1.000e+00 -1.535e-20 -1.337e-15  3.129e-20  1.048e-15  1.344e-15 -7.002e-18  1.078e-15  4.824e-18  4.314e-17  2.254e-15  6.311e-16  8.289e-17  5.000e-07  1.350e+00  4.729e-02  2.000e-01  1.140e+00  1.000e+00  8.000e-01 
 1.000e+00 -8.105e-21 -1.184e-15  1.727e-20  1.048e-15  1.188e-15 -3.494e-18  1.078e-15  2.270e-18  2.510e-18  1.297e-16  3.170e-17  4.623e-18  5.000e-07  1.350e+00  4.925e-02  2.000e-01  1.218e+00  1.000e+00  1.200e+00 
 1.000e+00 -2.610e-21 -9.897e-16  5.765e-21  1.048e-15  9.907e-16 -1.027e-18  1.078e-15  6.054e-19  1.758e-20  8.776e-19  1.743e-19  2.997e-20  5.000e-07  1.350e+00  5.283e-02  2.000e-01  1.354e+00  1.000e+00  2.000e+00 
 1.000e+00 -7.733e-22 -8.434e-16  1.725e-21  1.048e-15  8.437e-16 -3.013e-19  1.078e-15  1.485e-19  9.016e-23  4.271e-21  6.987e-22  1.409e-22  5.000e-07  1.350e+00  5.699e-02  2.000e-01  1.497e+00  1.000e+00  3.000e+00 
 1.000e+00 -7.297e-20 -1.995e-15  1.127e-19  1.048e-15  2.030e-15 -3.531e-17  1.078e-15  3.169e-17  4.444e-14  2.316e-12  9.898e-13  9.543e-14  5.000e-07  1.400e+00  4.249e-02  2.000e-01  9.454e-01  1.000e+00  0.000e+00 
 1.000e+00 -3.134e-20 -1.571e-15  5.852e-20  1.048e-15  1.586e-15 -1.498e-17  1.078e-15  1.131e-17  1.070e-15  5.671e-14  1.892e-14  2.180e-15  5.000e-07  1.400e+00  4.512e-02  2.000e-01  1.051e+00  1.000e+00  4.000e-01 
 1.000e+00 -1.540e-20 -1.337e-15  3.137e-20  1.048e-15  1.344e-15 -7.014e-18  1.078e-15  4.833e-18  4.372e-17  2.313e-15  6.474e-16  8.506e-17  5.000e-07  1.400e+00  4.729e-02  2.000e-01  1.140e+00  1.000e+00  8.000e-01 
 1.000e+00 -8.134e-21 -1.184e-15  1.732e-20  1.048e-15  1.188e-15 -3.501e-18  1.078e-15  2.275e-18  2.547e-18  1.332e-16  3.255e-17  4.749e-18  5.000e-07  1.400e+00  4.925e-02  2.000e-01  1.218e+00  1.000e+00  1.200e+00 
 1.000e+00 -2.620e-21 -9.897e-16  5.784e-21  1.048e-15  9.907e-16 -1.030e-18  1.078e-15  6.071e-19  1.789e-20  9.036e-19  1.794e-19  3.086e-20  5.000e-07  1.400e+00  5.283e-02  2.000e-01  1.354e+00  1.000e+00  2.000e+00 
 1.000e+00 -7.767e-22 -8.434e-16  1.732e-21  1.048e-15  8.437e-16 -3.021e-19  1.078e-15  1.490e-19  9.210e-23  4.409e-21  7.209e-22  1.455e-22  5.000e-07  1.400e+00  5.699e-02  2.000e-01  1.497e+00  1.000e+00  3.000e+00 
 1.000e+00 -7.321e-20 -1.995e-15  1.130e-19  1.047e-15  2.030e-15 -3.536e-17  1.078e-15  3.173e-17  4.488e-14  2.370e-12  1.013e-12  9.767e-14  5.000e-07  1.450e+00  4.249e-02  2.000e-01  9.451e-01  1.000e+00  0.000e+00 
 1.000e+00 -3.145e-20 -1.571e-15  5.865e-20  1.047e-15  1.586e-15 -1.501e-17  1.078e-15  1.133e-17  1.082e-15  5.811e-14  1.938e-14  2.234e-15  5.000e-07  1.450e+00  4.512e-02  2.000e-01  1.050e+00  1.000e+00  4.000e-01 
 1.000e+00 -1.545e-20 -1.337e-15  3.145e-20  1.047e-15  1.344e-15 -7.027e-18  1.078e-15  4.843e-18  4.431e-17  2.373e-15  6.639e-16  8.726e-17  5.000e-07  1.450e+00  4.729e-02  2.000e-01  1.139e+00  1.000e+00  8.000e-01 
 1.000e+00 -8.162e-21 -1.184e-15  1.737e-20  1.047e-15  1.188e-15 -3.508e-18  1.078e-15  2.280e-18  2.586e-18  1.368e-16  3.342e-17  4.878e-18  5.000e-07  1.450e+00  4.925e-02  2.000e-01  1.218e+00  1.000e+00  1.200e+00 
 1.000e+00 -2.630e-21 -9.897e-16  5.803e-21  1.047e-15  9.907e-16 -1.032e-18  1.078e-15  6.088e-19  1.822e-20  9.300e-19  1.846e-19  3.176e-20  5.000e-07  1.450e+00  5.283e-02  2.000e-01  1.353e+00  1.000e+00  2.000e+00 
 1.000e+00 -7.800e-22 -8.434e-16  1.739e-21  1.047e-15  8.437e-16 -3.029e-19  1.078e-15  1.495e-19  9.409e-23  4.551e-21  7.435e-22  1.501e-22  5.000e-07  1.450e+00  5.699e-02  2.000e-01  1.496e+00  1.000e+00  3.000e+00 
 1.000e+00 -7.344e-20 -1.995e-15  1.133e-19  1.047e-15  2.030e-15 -3.540e-17  1.078e-15  3.178e-17  4.533e-14  2.425e-12  1.036e-12  9.992e-14  5.000e-07  1.500e+00  4.249e-02  2.000e-01  9.449e-01  1.000e+00  0.000e+00 
 1.000e+00 -3.154e-20 -1.571e-15  5.878e-20  1.047e-15  1.586e-15 -1.503e-17  1.078e-15  1.135e-17  1.095e-15  5.953e-14  1.984e-14  2.288e-15  5.000e-07  1.500e+00  4.512e-02  2.000e-01  1.050e+00  1.000e+00  4.000e-01 
 1.000e+00 -1.550e-20 -1.337e-15  3.153e-20  1.047e-15  1.344e-15 -7.040e-18  1.078e-15  4.852e-18  4.491e-17  2.433e-15  6.806e-16  8.950e-17  5.000e-07  1.500e+00  4.729e-02  2.000e-01  1.139e+00  1.000e+00  8.000e-01 
 1.000e+00 -8.189e-21 -1.184e-15  1.741e-20  1.047e-15  1.188e-15 -3.515e-18  1.078e-15  2.286e-18  2.625e-18  1.405e-16  3.430e-17  5.008e-18  5.000e-07  1.500e+00  4.925e-02  2.000e-01  1.217e+00  1.000e+00  1.200e+00 
 1.000e+00 -2.640e-21 -9.897e-16  5.822e-21  1.047e-15  9.907e-16 -1.035e-18  1.078e-15  6.105e-19  1.855e-20  9.570e-19  1.898e-19  3.268e-20  5.000e-07  1.500e+00  5.283e-02  2.000e-01  1.353e+00  1.000e+00  2.000e+00 
 1.000e+00 -7.832e-22 -8.434e-16  1.745e-21  1.047e-15  8.437e-16 -3.036e-19  1.078e-15  1.500e-19  9.612e-23  4.695e-21  7.667e-22  1.549e-22  5.000e-07  1.500e+00  5.699e-02  2.000e-01  1.496e+00  1.000e+00  3.000e+00 
 1.000e+00 -7.365e-20 -1.995e-15  1.135e-19  1.047e-15  2.030e-15 -3.545e-17  1.078e-15  3.182e-17  4.579e-14  2.480e-12  1.059e-12  1.022e-13  5.000e-07  1.550e+00  4.249e-02  2.000e-01  9.446e-01  1.000e+00  0.000e+00 
 1.000e+00 -3.163e-20 -1.571e-15  5.891e-20  1.047e-15  1.586e-15 -1.505e-17  1.078e-15  1.137e-17  1.108e-15  6.096e-14  2.031e-14  2.343e-15  5.000e-07  1.550e+00  4.512e-02  2.000e-01  1.050e+00  1.000e+00  4.000e-01 
 1.000e+00 -1.555e-20 -1.337e-15  3.160e-20  1.047e-15  1.344e-15 -7.052e-18  1.078e-15  4.862e-18  4.553e-17  2.495e-15  6.975e-16  9.176e-17  5.000e-07  1.550e+00  4.729e-02  2.000e-01  1.139e+00  1.000e+00  8.000e-01 
 1.000e+00 -8.216e-21 -1.184e-15  1.746e-20  1.047e-15  1.188e-15 -3.523e-18  1.078e-15  2.291e-18  2.665e-18  1.442e-16  3.519e-17  5.140e-18  5.000e-07  1.550e+00  4.925e-02  2.000e-01  1.217e+00  1.000e+00  1.200e+00 
 1.000e+00 -2.649e-21 -9.897e-16  5.840e-21  1.047e-15  9.907e-16 -1.037e-18  1.078e-15  6.122e-19  1.888e-20  9.844e-19  1.952e-19  3.361e-20  5.000e-07  1.550e+00  5.283e-02  2.000e-01  1.352e+00  1.000e+00  2.000e+00 
 1.000e+00 -7.864e-22 -8.434e-16  1.752e-21  1.047e-15  8.437e-16 -3.044e-19  1.078e-15  1.505e-19  9.821e-23  4.842e-21  7.903e-22  1.597e-22  5.000e-07  1.550e+00  5.699e-02  2.000e-01  1.495e+00  1.000e+00  3.000e+00 
 1.000e+00 -7.385e-20 -1.995e-15  1.137e-19  1.047e-15  2.030e-15 -3.549e-17  1.078e-15  3.187e-17  4.625e-14  2.536e-12  1.082e-12  1.045e-13  5.000e-07  1.600e+00  4.249e-02  2.000e-01  9.443e-01  1.000e+00  0.000e+00 
 1.000e+00 -3.172e-20 -1.571e-15  5.904e-20  1.047e-15  1.586e-15 -1.508e-17  1.078e-15  1.139e-17  1.122e-15  6.241e-14  2.079e-14  2.399e-15  5.000e-07  1.600e+00  4.512e-02  2.000e-01  1.049e+00  1.000e+00  4.000e-01 
 1.000e+00 -1.559e-20 -1.337e-15  3.168e-20  1.047e-15  1.344e-15 -7.065e-18  1.078e-15  4.872e-18  4.615e-17  2.557e-15  7.147e-16  9.405e-17  5.000e-07  1.600e+00  4.729e-02  2.000e-01  1.138e+00  1.000e+00  8.000e-01 
 1.000e+00 -8.241e-21 -1.184e-15  1.750e-20  1.047e-15  1.188e-15 -3.530e-18  1.078e-15  2.296e-18  2.706e-18  1.480e-16  3.609e-17  5.274e-18  5.000e-07  1.600e+00  4.925e-02  2.000e-01  1.217e+00  1.000e+00  1.200e+00 
 1.000e+00 -2.659e-21 -9.897e-16  5.859e-21  1.047e-15  9.907e-16 -1.040e-18  1.078e-15  6.139e-19  1.923e-20  1.012e-18  2.006e-19  3.457e-20  5.000e-07  1.600e+00  5.283e-02  2.000e-01  1.352e+00  1.000e+00  2.000e+00 
 1.000e+00 -7.896e-22 -8.434e-16  1.758e-21  1.047e-15  8.437e-16 -3.052e-19  1.078e-15  1.511e-19  1.003e-22  4.992e-21  8.144e-22  1.647e-22  5.000e-07  1.600e+00  5.699e-02  2.000e-01  1.495e+00  1.000e+00  3.000e+00 
 1.000e+00 -7.404e-20 -1.995e-15  1.140e-19  1.046e-15  2.030e-15 -3.554e-17  1.078e-15  3.191e-17  4.673e-14  2.593e-12  1.106e-12  1.068e-13  5.000e-07  1.650e+00  4.249e-02  2.000e-01  9.441e-01  1.000e+00  0.000e+00 
 1.000e+00 -3.180e-20 -1.571e-15  5.916e-20  1.046e-15  1.586e-15 -1.510e-17  1.078e-15  1.140e-17  1.135e-15  6.388e-14  2.127e-14  2.456e-15  5.000e-07  1.650e+00  4.512e-02  2.000e-01  1.049e+00  1.000e+00  4.000e-01 
